"Time","Temperature","Demand","Day_of_week","Workday","Saturday","Sunday","Workday_after_nonWork","NonWeekend_holiday"
2016-01-01 00:00:00,-8.731,15066200,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 01:00:00,-8.784,14486775,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 02:00:00,-8.797,13841413,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 03:00:00,-8.851,13375913,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 04:00:00,-8.904,13163563,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 05:00:00,-8.939,13132988,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 06:00:00,-8.928,13185875,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 07:00:00,-8.362,13069825,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 08:00:00,-7.219,13045488,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 09:00:00,-6.018,13587788,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 10:00:00,-4.983,14165975,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 11:00:00,-4.341,14665263,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 12:00:00,-4.158,15063813,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 13:00:00,-4.503,15467475,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 14:00:00,-5.562,15559088,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 15:00:00,-6.255,15761775,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 16:00:00,-6.718,17149313,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 17:00:00,-7.205,17579400,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 18:00:00,-7.699,17656700,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 19:00:00,-8.125,17638663,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 20:00:00,-8.473,17355313,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 21:00:00,-8.741,16668038,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 22:00:00,-8.959,15962038,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-01 23:00:00,-9.154,14805450,"Fri",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-02 00:00:00,-9.329,13885038,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 01:00:00,-9.488,13338438,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 02:00:00,-9.624,13106350,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 03:00:00,-9.798,13080200,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 04:00:00,-10.026,13205075,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 05:00:00,-10.252,13566538,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 06:00:00,-10.455,14536900,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 07:00:00,-10.31,15193188,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 08:00:00,-9.614,16015088,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 09:00:00,-8.758,17308463,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 10:00:00,-8.015,18013688,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 11:00:00,-7.533,18307425,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 12:00:00,-7.399,18404150,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 13:00:00,-7.707,18720025,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 14:00:00,-8.533,18686588,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 15:00:00,-9.317,18776138,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 16:00:00,-9.881,20243175,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 17:00:00,-10.373,20425688,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 18:00:00,-10.8,20315050,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 19:00:00,-11.169,20163625,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 20:00:00,-11.483,19775500,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 21:00:00,-11.766,18718063,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 22:00:00,-12.02,17791013,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-02 23:00:00,-12.268,16586775,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-03 00:00:00,-12.503,15480475,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 01:00:00,-12.717,14745513,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 02:00:00,-12.928,14373175,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 03:00:00,-13.134,14240913,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 04:00:00,-13.302,14351825,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 05:00:00,-13.446,14497938,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 06:00:00,-13.552,15034963,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 07:00:00,-13.262,15409850,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 08:00:00,-12.319,15937150,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 09:00:00,-11.244,17016313,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 10:00:00,-10.271,17796275,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 11:00:00,-9.571,18104750,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 12:00:00,-9.266,18399813,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 13:00:00,-9.49,18649913,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 14:00:00,-10.42,18508863,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 15:00:00,-11.281,18631388,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 16:00:00,-11.807,20041050,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 17:00:00,-12.262,20535150,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 18:00:00,-12.649,20684263,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 19:00:00,-12.96,20754588,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 20:00:00,-13.212,20148538,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 21:00:00,-13.4,19124925,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 22:00:00,-13.544,18115975,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-03 23:00:00,-13.639,16838400,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-04 00:00:00,-13.683,15852788,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 01:00:00,-13.754,15339013,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 02:00:00,-13.818,15219638,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 03:00:00,-13.865,15233300,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 04:00:00,-13.92,15583425,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 05:00:00,-13.898,16445363,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 06:00:00,-13.819,19139975,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 07:00:00,-13.404,21202475,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 08:00:00,-12.441,22263238,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 09:00:00,-11.095,23129888,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 10:00:00,-9.773,23409100,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 11:00:00,-8.87,23607488,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 12:00:00,-8.511,23628575,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 13:00:00,-8.763,23873163,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 14:00:00,-9.742,23592725,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 15:00:00,-10.369,23603925,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 16:00:00,-10.792,24766025,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 17:00:00,-11.155,24894125,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 18:00:00,-11.461,24511388,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 19:00:00,-11.725,24246638,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 20:00:00,-11.924,23554500,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 21:00:00,-12.014,22090825,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 22:00:00,-12.047,20588713,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-04 23:00:00,-12.072,19064538,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-05 00:00:00,-12.073,17962350,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 01:00:00,-12.044,17342400,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 02:00:00,-11.988,16995825,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 03:00:00,-12.006,17004075,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 04:00:00,-12.092,17253175,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 05:00:00,-12.211,18003463,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 06:00:00,-12.317,20213325,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 07:00:00,-12.085,22201688,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 08:00:00,-11.332,23045550,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 09:00:00,-10.369,23622875,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 10:00:00,-9.417,23691588,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 11:00:00,-8.616,23926663,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 12:00:00,-8.119,24008313,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 13:00:00,-8.124,24185650,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 14:00:00,-8.844,23890025,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 15:00:00,-9.338,23823788,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 16:00:00,-9.557,24889138,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 17:00:00,-9.723,24941088,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 18:00:00,-9.827,24509088,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 19:00:00,-9.858,24183900,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 20:00:00,-9.844,23460500,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 21:00:00,-9.793,22046775,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 22:00:00,-9.732,20616425,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-05 23:00:00,-9.64,19220413,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-06 00:00:00,-9.558,17915475,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 01:00:00,-9.454,17056713,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 02:00:00,-9.36,16615988,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 03:00:00,-9.314,16509988,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 04:00:00,-9.319,16440525,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 05:00:00,-9.34,16297288,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 06:00:00,-9.346,16329363,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 07:00:00,-8.862,16532475,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 08:00:00,-7.849,16882675,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 09:00:00,-6.715,17820563,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 10:00:00,-5.627,18544075,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 11:00:00,-4.871,18927438,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 12:00:00,-4.538,19100863,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 13:00:00,-4.786,19387488,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 14:00:00,-5.798,19134013,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 15:00:00,-6.386,19040550,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 16:00:00,-6.696,20255250,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 17:00:00,-6.966,20640675,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 18:00:00,-7.189,20663225,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 19:00:00,-7.391,20733613,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 20:00:00,-7.601,20387550,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 21:00:00,-7.789,19448138,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 22:00:00,-7.951,18559125,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-06 23:00:00,-8.093,17205300,"Wed",FALSE,FALSE,FALSE,FALSE,TRUE
2016-01-07 00:00:00,-8.241,16218638,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 01:00:00,-8.372,15679825,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 02:00:00,-8.5,15468750,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 03:00:00,-8.612,15436050,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 04:00:00,-8.691,15773025,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 05:00:00,-8.746,16744463,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 06:00:00,-8.776,19776638,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 07:00:00,-8.426,22124400,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 08:00:00,-7.514,23163800,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 09:00:00,-6.478,23705125,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 10:00:00,-5.564,23738063,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 11:00:00,-4.781,23976763,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 12:00:00,-4.424,23962413,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 13:00:00,-4.66,24149550,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 14:00:00,-5.854,23855650,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 15:00:00,-6.673,23905813,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 16:00:00,-6.989,24901300,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 17:00:00,-7.234,24901250,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 18:00:00,-7.391,24511825,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 19:00:00,-7.505,24298588,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 20:00:00,-7.582,23613888,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 21:00:00,-7.709,22116550,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 22:00:00,-7.819,20605763,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-07 23:00:00,-7.867,19165488,"Thu",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-08 00:00:00,-7.872,17994425,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 01:00:00,-7.853,17367750,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 02:00:00,-7.779,17064513,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 03:00:00,-7.654,16969488,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 04:00:00,-7.495,17215688,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 05:00:00,-7.267,17872925,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 06:00:00,-6.915,20439638,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 07:00:00,-6.135,22407650,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 08:00:00,-4.987,23182338,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 09:00:00,-3.706,23489775,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 10:00:00,-2.437,23593075,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 11:00:00,-1.477,23609325,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 12:00:00,-0.961,23598163,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 13:00:00,-1.005,23724875,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 14:00:00,-1.68,23326175,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 15:00:00,-1.947,23133150,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 16:00:00,-1.905,24236350,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 17:00:00,-1.903,24445975,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 18:00:00,-1.921,24043675,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 19:00:00,-1.943,23772250,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 20:00:00,-1.98,23044338,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 21:00:00,-2.007,21567900,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 22:00:00,-2.069,20137775,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-08 23:00:00,-2.168,18688575,"Fri",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-09 00:00:00,-2.311,17473488,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 01:00:00,-2.474,16784900,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 02:00:00,-2.661,16487188,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 03:00:00,-2.923,16417500,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 04:00:00,-3.172,16445413,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 05:00:00,-3.445,16676525,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 06:00:00,-3.763,17543750,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 07:00:00,-3.257,18440438,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 08:00:00,-1.775,19344838,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 09:00:00,-0.483,20385525,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 10:00:00,0.607,20922325,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 11:00:00,1.389,21157663,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 12:00:00,1.509,21143425,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 13:00:00,0.435,21109313,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 14:00:00,-1.129,20641613,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 15:00:00,-1.859,20561438,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 16:00:00,-2.17,21865138,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 17:00:00,-2.47,22024125,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 18:00:00,-2.707,21705275,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 19:00:00,-2.798,21480100,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 20:00:00,-2.82,20728125,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 21:00:00,-2.903,19645638,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 22:00:00,-3.02,18518313,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-09 23:00:00,-3.178,17333013,"Sat",FALSE,TRUE,FALSE,FALSE,FALSE
2016-01-10 00:00:00,-3.286,16126725,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 01:00:00,-3.313,15466463,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 02:00:00,-3.373,15026250,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 03:00:00,-3.453,14801725,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 04:00:00,-3.506,14899050,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 05:00:00,-3.558,15047038,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 06:00:00,-3.575,15514575,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 07:00:00,-3.166,15734975,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 08:00:00,-2.216,16229900,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 09:00:00,-1.267,17320750,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 10:00:00,-0.367,18083925,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 11:00:00,0.303,18366613,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 12:00:00,0.552,18571825,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 13:00:00,0.218,18707888,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 14:00:00,-0.56,18505613,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 15:00:00,-0.978,18442313,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 16:00:00,-1.223,19670638,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 17:00:00,-1.456,19997488,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 18:00:00,-1.657,20136338,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 19:00:00,-1.759,20190225,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 20:00:00,-1.743,19625938,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 21:00:00,-1.668,18685600,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 22:00:00,-1.668,17705200,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-10 23:00:00,-1.639,16651650,"Sun",FALSE,FALSE,TRUE,FALSE,FALSE
2016-01-11 00:00:00,-1.563,15682113,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 01:00:00,-1.519,15165700,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 02:00:00,-1.497,15019800,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 03:00:00,-1.397,14986688,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 04:00:00,-1.324,15420950,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 05:00:00,-1.268,16453350,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 06:00:00,-1.226,19548188,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 07:00:00,-0.944,21797700,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 08:00:00,-0.204,22761488,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 09:00:00,0.643,23190200,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 10:00:00,1.396,23131725,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 11:00:00,1.699,23400150,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 12:00:00,1.594,23481075,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 13:00:00,1.155,23686350,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 14:00:00,0.622,23452500,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 15:00:00,0.442,23481813,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 16:00:00,0.345,24390163,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 17:00:00,0.278,24498313,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 18:00:00,0.23,24150313,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 19:00:00,0.17,23903275,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 20:00:00,0.084,23293175,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 21:00:00,-0.008,21626575,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 22:00:00,-0.064,20028350,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-11 23:00:00,-0.075,18627988,"Mon",TRUE,FALSE,FALSE,TRUE,FALSE
2016-01-12 00:00:00,-0.132,17351575,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-12 01:00:00,-0.25,16731113,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-12 02:00:00,-0.373,16412175,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
2016-01-12 03:00:00,-0.467,16482663,"Tue",TRUE,FALSE,FALSE,FALSE,FALSE
